0_answers,0_clear_goals,0_course_name,0_course_rate,0_course_requirements,0_dept,0_feedback,0_hrs_week,0_level,0_num,0_prof,0_prof_interest,0_respect,0_semester,0_students,0_subject_importance,0_subject_matter,0_teaching_rate,0_year,1_answers,1_clear_goals,1_course_name,1_course_rate,1_course_requirements,1_dept,1_feedback,1_hrs_week,1_level,1_num,1_prof,1_prof_interest,1_respect,1_semester,1_students,1_subject_importance,1_subject_matter,1_teaching_rate,1_year,2_answers,2_clear_goals,2_course_name,2_course_rate,2_course_requirements,2_dept,2_feedback,2_hrs_week,2_level,2_num,2_prof,2_prof_interest,2_respect,2_semester,2_students,2_subject_importance,2_subject_matter,2_teaching_rate,2_year
29,4.43,CONSERVATORY HOUR,4.11,4.61,DRA,4.22,2.0,Undergraduate,54176,"RIVAS, MEGAN",4.68,4.64,Spring,63,4.29,4.36,4.57,2017,29,4.14,CONSERVATORY HOUR,4.0,4.48,DRA,3.86,2.0,Undergraduate,54176,"BLOCK, RICHARD",4.14,4.29,Spring,63,3.96,4.18,4.14,2017,23,4.57,CONSERVATORY HOUR,4.14,4.71,DRA,4.48,2.0,Undergraduate,54176,"RIVAS, MEGAN",4.71,4.9,Spring,68,4.43,4.62,4.67,2016
12,3.0866666666666664,FOUNDATIONS DRAMA I,2.8366666666666664,3.2533333333333334,DRA,3.0033333333333334,6.75,Undergraduate,54177,"RICE, MOLLY",3.4166666666666665,2.7533333333333334,Spring,28,3.42,3.4166666666666665,3.0,2016,11,3.0899999999999994,FOUNDATIONS DRAMA I,2.9072727272727272,3.002727272727273,DRA,2.9990909090909086,7.909999999999999,Undergraduate,54177,"RICE, MOLLY",3.452727272727273,2.9072727272727272,Fall,36,3.2718181818181815,3.4545454545454546,3.002727272727273,2016,19,3.211578947368421,FOUNDATIONS DRAMA I,2.791578947368421,3.0531578947368425,DRA,3.263157894736842,6.7368421052631575,Undergraduate,54177,"RICE, MOLLY",3.896315789473684,4.0542105263157895,Fall,37,3.5784210526315787,3.262105263157895,3.211052631578948,2015
14,3.7142857142857144,FOUNDATIONS DRAMA I,3.287142857142857,3.4299999999999997,DRA,3.4985714285714287,6.071428571428571,Undergraduate,54177,"RICE, MOLLY",4.218571428571429,3.718571428571429,Spring,31,3.6457142857142855,3.5014285714285713,3.357142857142857,2017,28,4.631071428571429,FOUNDATIONS DRAMA I,4.449285714285715,4.737857142857143,DRA,4.449285714285715,6.7507142857142854,Undergraduate,54177,"GOOD, KRISTI",4.855714285714285,4.9624999999999995,Fall,37,4.674285714285714,4.637142857142857,4.7299999999999995,2017,12,3.0866666666666664,FOUNDATIONS DRAMA I,2.8366666666666664,3.2533333333333334,DRA,3.0033333333333334,6.75,Undergraduate,54177,"RICE, MOLLY",3.4166666666666665,2.7533333333333334,Spring,28,3.42,3.4166666666666665,3.0,2016
9,5.0,DTURG 2:INT PROD DTG,4.78,5.0,DRA,5.0,8.33,Undergraduate,54184,"RIVAS, MEGAN",4.78,4.78,Spring,12,4.89,5.0,4.67,2017,7,4.86,DTURG 2:INT PROD DTG,4.86,4.86,DRA,5.0,7.57,Undergraduate,54184,"RIVAS, MEGAN",5.0,5.0,Spring,11,4.86,4.86,5.0,2016,5,4.6,DTURG 2:INT PROD DTG,4.4,4.0,DRA,4.6,6.8,Undergraduate,54184,"RIVAS, MEGAN",4.8,4.8,Spring,12,4.6,4.2,4.8,2015
5,5.0,VOICE & SPEECH II,4.6,4.8,DRA,4.8,8.0,Undergraduate,54203,"WADSWORTH, DONALD",4.8,4.6,Fall,21,5.0,5.0,4.4,2016,5,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,4.4,Undergraduate,54203,"LEVINSON, LISA",5.0,5.0,Fall,21,5.0,5.0,5.0,2016,6,4.665,VOICE & SPEECH II,4.665,4.665,DRA,4.67,7.5,Undergraduate,54203,"WADSWORTH, DONALD",4.665,4.5,Fall,19,5.0,4.835,4.5,2015
1,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54203,"LEVINSON, LISA",5.0,5.0,Fall,10,5.0,5.0,5.0,2017,5,5.0,VOICE & SPEECH II,4.6,4.8,DRA,4.8,8.0,Undergraduate,54203,"WADSWORTH, DONALD",4.8,4.6,Fall,21,5.0,5.0,4.4,2016,5,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,4.4,Undergraduate,54203,"LEVINSON, LISA",5.0,5.0,Fall,21,5.0,5.0,5.0,2016
1,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54203,"WADSWORTH, DONALD",5.0,5.0,Fall,10,5.0,5.0,5.0,2017,1,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54203,"LEVINSON, LISA",5.0,5.0,Fall,10,5.0,5.0,5.0,2017,5,5.0,VOICE & SPEECH II,4.6,4.8,DRA,4.8,8.0,Undergraduate,54203,"WADSWORTH, DONALD",4.8,4.6,Fall,21,5.0,5.0,4.4,2016
5,4.598000000000001,VOICE & SPEECH II,4.0,4.598000000000001,DRA,3.8,7.4,Undergraduate,54204,"WADSWORTH, DONALD",4.398000000000001,4.398000000000001,Spring,18,4.2,4.598000000000001,4.0,2016,3,4.67,VOICE & SPEECH II,5.0,5.0,DRA,5.0,4.0,Undergraduate,54204,"LEVINSON, LISA",5.0,5.0,Spring,13,4.67,4.67,5.0,2016,4,4.75,VOICE & SPEECH II,4.75,4.75,DRA,5.0,8.75,Undergraduate,54204,"WADSWORTH, DONALD",4.5,4.5,Spring,26,5.0,5.0,4.75,2015
5,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,8.2,Undergraduate,54204,"LEVINSON, LISA",5.0,5.0,Spring,21,5.0,5.0,5.0,2017,5,4.598000000000001,VOICE & SPEECH II,4.0,4.598000000000001,DRA,3.8,7.4,Undergraduate,54204,"WADSWORTH, DONALD",4.398000000000001,4.398000000000001,Spring,18,4.2,4.598000000000001,4.0,2016,3,4.67,VOICE & SPEECH II,5.0,5.0,DRA,5.0,4.0,Undergraduate,54204,"LEVINSON, LISA",5.0,5.0,Spring,13,4.67,4.67,5.0,2016
5,4.601999999999999,VOICE & SPEECH II,5.0,5.0,DRA,4.598000000000001,11.6,Undergraduate,54204,"WADSWORTH, DONALD",4.598000000000001,4.202,Spring,21,5.0,5.0,4.398000000000001,2017,5,5.0,VOICE & SPEECH II,5.0,5.0,DRA,5.0,8.2,Undergraduate,54204,"LEVINSON, LISA",5.0,5.0,Spring,21,5.0,5.0,5.0,2017,5,4.598000000000001,VOICE & SPEECH II,4.0,4.598000000000001,DRA,3.8,7.4,Undergraduate,54204,"WADSWORTH, DONALD",4.398000000000001,4.398000000000001,Spring,18,4.2,4.598000000000001,4.0,2016
1,5.0,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54205,"CATON, JAMES",5.0,5.0,Fall,7,3.0,5.0,5.0,2017,1,4.0,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54205,"CONTE, JUDITH",5.0,5.0,Fall,6,5.0,5.0,5.0,2016,4,3.75,BALLET II,4.0,3.75,DRA,4.0,5.75,Undergraduate,54205,"CATON, JAMES",4.25,4.25,Fall,8,4.0,4.25,4.25,2016
1,5.0,BALLET II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54205,"CONTE, JUDITH",5.0,5.0,Fall,7,5.0,5.0,5.0,2017,1,5.0,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54205,"CATON, JAMES",5.0,5.0,Fall,7,3.0,5.0,5.0,2017,1,4.0,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54205,"CONTE, JUDITH",5.0,5.0,Fall,6,5.0,5.0,5.0,2016
1,5.0,BALLET II,5.0,5.0,DRA,5.0,8.0,Undergraduate,54206,"CONTE, JUDITH",5.0,5.0,Spring,9,5.0,5.0,5.0,2016,2,4.5,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54206,"CATON, JAMES",4.5,5.0,Spring,10,5.0,5.0,5.0,2016,2,5.0,BALLET II,5.0,5.0,DRA,5.0,3.5,Undergraduate,54206,"CONTE, JUDITH",5.0,5.0,Spring,8,5.0,5.0,5.0,2015
2,4.0,BALLET II,5.0,4.5,DRA,5.0,2.0,Undergraduate,54206,"CATON, JAMES",5.0,5.0,Spring,7,5.0,5.0,5.0,2017,1,5.0,BALLET II,5.0,5.0,DRA,5.0,8.0,Undergraduate,54206,"CONTE, JUDITH",5.0,5.0,Spring,9,5.0,5.0,5.0,2016,2,4.5,BALLET II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54206,"CATON, JAMES",4.5,5.0,Spring,10,5.0,5.0,5.0,2016
1,5.0,BALLET II,5.0,5.0,DRA,5.0,11.0,Undergraduate,54206,"CONTE, JUDITH",5.0,5.0,Spring,6,5.0,5.0,5.0,2017,2,4.0,BALLET II,5.0,4.5,DRA,5.0,2.0,Undergraduate,54206,"CATON, JAMES",5.0,5.0,Spring,7,5.0,5.0,5.0,2017,1,5.0,BALLET II,5.0,5.0,DRA,5.0,8.0,Undergraduate,54206,"CONTE, JUDITH",5.0,5.0,Spring,9,5.0,5.0,5.0,2016
3,5.0,ACTOR DANCE II,5.0,5.0,DRA,5.0,8.0,Undergraduate,54212,"CATON, JAMES",5.0,5.0,Spring,10,5.0,5.0,5.0,2017,1,5.0,ACTOR DANCE II,5.0,5.0,DRA,5.0,8.0,Undergraduate,54212,"CATON, JAMES",5.0,5.0,Spring,6,5.0,5.0,5.0,2016,2,5.0,ACTOR DANCE II,5.0,5.0,DRA,5.0,5.0,Undergraduate,54212,"CATON, JAMES",5.0,5.0,Spring,9,5.0,5.0,5.0,2015
3,5.0,SINGING FOR ACTORSII,5.0,5.0,DRA,5.0,5.0,Undergraduate,54214,"DOUGLAS, THOMAS",5.0,5.0,Spring,11,5.0,5.0,5.0,2017,2,3.5,SINGING FOR ACTORSII,4.0,4.0,DRA,3.5,3.5,Undergraduate,54214,"DOUGLAS, THOMAS",4.5,4.5,Spring,14,3.5,3.5,4.0,2016,2,5.0,SINGING FOR ACTORSII,5.0,5.0,DRA,5.0,5.0,Undergraduate,54214,"DOUGLAS, THOMAS",5.0,5.0,Spring,15,5.0,5.0,5.0,2015
2,4.0,JAZZ II,4.0,3.5,DRA,4.0,2.0,Undergraduate,54217,"COUSIN, THOMAS",4.5,4.0,Fall,7,3.5,4.5,4.0,2017,2,5.0,JAZZ II,5.0,5.0,DRA,5.0,3.5,Undergraduate,54217,"COUSIN, THOMAS",5.0,5.0,Fall,11,5.0,5.0,5.0,2016,2,5.0,JAZZ II,5.0,5.0,DRA,4.5,5.0,Undergraduate,54217,"COUSIN, THOMAS",5.0,5.0,Fall,20,5.0,5.0,5.0,2015
2,5.0,JAZZ II,5.0,5.0,DRA,5.0,6.5,Undergraduate,54218,"COUSIN, THOMAS",5.0,5.0,Spring,6,5.0,5.0,5.0,2017,3,5.0,JAZZ II,5.0,5.0,DRA,5.0,4.0,Undergraduate,54218,"COUSIN, THOMAS",5.0,5.0,Spring,20,5.0,5.0,5.0,2016,1,5.0,JAZZ II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54218,"COUSIN, THOMAS",5.0,5.0,Spring,10,5.0,5.0,5.0,2015
1,1.0,MT THEATRE LIT & REP,2.0,2.0,DRA,1.0,5.0,Undergraduate,54219,"BENACK, CLAUDIA",1.0,1.0,Fall,11,1.0,2.0,2.0,2017,2,3.5,MT THEATRE LIT & REP,3.5,4.0,DRA,3.0,9.5,Undergraduate,54219,"BENACK, CLAUDIA",3.5,3.0,Fall,11,3.0,2.5,3.0,2016,3,4.0,MT THEATRE LIT & REP,4.67,5.0,DRA,4.33,5.0,Undergraduate,54219,"BENACK, CLAUDIA",4.33,3.67,Fall,14,4.0,4.33,4.33,2015
2,4.5,ACTING A SONG,5.0,4.0,DRA,5.0,6.5,Undergraduate,54220,"KLINE, GARY",5.0,5.0,Spring,11,5.0,5.0,4.5,2017,3,5.0,ACTING A SONG,5.0,4.67,DRA,5.0,5.0,Undergraduate,54220,"KLINE, GARY",4.67,5.0,Spring,13,5.0,5.0,5.0,2016,1,5.0,ACTING A SONG,5.0,5.0,DRA,5.0,5.0,Undergraduate,54220,"KLINE, GARY",5.0,5.0,Spring,12,5.0,5.0,5.0,2015
1,5.0,TAP II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54223,"CONTE, JUDITH",5.0,5.0,Fall,10,5.0,5.0,5.0,2017,4,4.75,TAP II,5.0,4.5,DRA,5.0,5.0,Undergraduate,54223,"CONTE, JUDITH",5.0,4.5,Fall,8,5.0,5.0,5.0,2016,2,5.0,TAP II,4.5,4.5,DRA,5.0,2.0,Undergraduate,54223,"CONTE, JUDITH",5.0,5.0,Fall,20,5.0,5.0,4.5,2015
3,4.666666666666667,TAP II,5.0,4.666666666666667,DRA,5.0,4.0,Undergraduate,54224,"CONTE, JUDITH",5.0,5.0,Spring,12,5.0,5.0,4.666666666666667,2017,3,5.0,TAP II,4.666666666666667,4.666666666666667,DRA,4.666666666666667,2.0,Undergraduate,54224,"CONTE, JUDITH",5.0,5.0,Spring,19,5.0,5.0,4.666666666666667,2016,1,5.0,TAP II,5.0,5.0,DRA,5.0,2.0,Undergraduate,54224,"CONTE, JUDITH",5.0,5.0,Spring,11,5.0,5.0,5.0,2015
3,5.0,MAKE-UP FOR DESIGNRS,5.0,5.0,DRA,5.0,5.0,Undergraduate,54230,"RUSSMAN, BRIAN",5.0,4.67,Spring,6,5.0,4.67,4.67,2017,4,3.75,MAKE-UP FOR DESIGNRS,3.0,3.75,DRA,3.75,2.75,Undergraduate,54230,"RUSSMAN, BRIAN",3.0,2.5,Spring,7,3.75,3.75,3.25,2016,7,4.86,MAKE-UP FOR DESIGNRS,4.71,4.71,DRA,5.0,5.0,Undergraduate,54230,"RUSSMAN, BRIAN",4.86,4.71,Spring,9,4.71,4.71,4.43,2015
2,4.5,SCENIC PAINTING II,4.5,4.5,DRA,4.5,5.0,Undergraduate,54238,"ZAMBORSKY, BETH",4.5,4.5,Spring,6,4.5,4.0,4.5,2017,2,3.5,SCENIC PAINTING II,3.5,4.0,DRA,3.5,8.0,Undergraduate,54238,"ZAMBORSKY, BETH",4.0,4.5,Spring,6,3.5,3.5,4.0,2016,1,4.0,SCENIC PAINTING II,4.0,5.0,DRA,5.0,8.0,Undergraduate,54238,"ZAMBORSKY, BETH",5.0,5.0,Spring,5,4.0,4.0,5.0,2015
6,4.5,HIST OF ARC&DECOR 1,4.17,4.5,DRA,4.33,3.5,Undergraduate,54239,"BLOCK, RICHARD",3.83,4.5,Fall,11,4.17,4.33,4.33,2016,10,4.0,HIST OF ARC&DECOR 1,3.5,4.0,DRA,3.6,4.1,Undergraduate,54239,"BLOCK, RICHARD",3.9,4.2,Spring,23,3.8,3.5,3.6,2015,8,3.88,HIST OF ARC&DECOR 1,3.5,3.88,DRA,3.25,3.88,Undergraduate,54239,"BLOCK, RICHARD",4.0,4.25,Fall,11,3.88,4.0,4.13,2015
5,3.2,HIST OF ARC&DECOR 1,3.0,3.4,DRA,2.8,3.8,Undergraduate,54239,"BLOCK, RICHARD",3.4,4.0,Fall,17,3.4,2.6,2.8,2017,6,4.5,HIST OF ARC&DECOR 1,4.17,4.5,DRA,4.33,3.5,Undergraduate,54239,"BLOCK, RICHARD",3.83,4.5,Fall,11,4.17,4.33,4.33,2016,10,4.0,HIST OF ARC&DECOR 1,3.5,4.0,DRA,3.6,4.1,Undergraduate,54239,"BLOCK, RICHARD",3.9,4.2,Spring,23,3.8,3.5,3.6,2015
1,5.0,HIST OF CLOTHING 2,5.0,5.0,DRA,5.0,5.0,Undergraduate,54246,"ESHELMAN, MELINDA",5.0,5.0,Spring,3,5.0,5.0,5.0,2017,4,4.5,HIST OF CLOTHING 2,4.75,4.5,DRA,4.5,5.75,Undergraduate,54246,"LARLARB, SUTTIRAT",4.25,4.5,Spring,11,4.5,4.5,4.5,2016,2,4.0,HIST OF CLOTHING 2,4.0,3.0,DRA,2.5,3.5,Undergraduate,54246,"ESHELMAN, MELINDA",3.0,5.0,Spring,4,4.5,4.0,3.0,2015
11,3.33,STAGECRAFT II,3.0,3.11,DRA,2.89,15.3,Undergraduate,54249,"BROWN, CHRISTIAN",3.33,3.0,Fall,29,3.22,3.0,2.89,2016,10,4.2,STAGECRAFT,3.8,4.2,DRA,3.6,12.6,Undergraduate,54249,"HINES, KEVIN",3.8,4.0,Fall,19,4.0,4.0,3.7,2015,10,3.9,STAGECRAFT,3.6,3.6,DRA,3.4,9.89,Undergraduate,54249,"BROWN, CHRISTIAN",4.0,3.5,Fall,19,3.7,3.6,3.5,2015
11,3.4399999999999995,STAGECRAFT II,3.22,3.67,DRA,2.56,19.82,Undergraduate,54249,"HINES, KEVIN",3.75,3.78,Fall,29,3.33,3.5,3.5600000000000005,2016,11,3.33,STAGECRAFT II,3.0,3.11,DRA,2.89,15.3,Undergraduate,54249,"BROWN, CHRISTIAN",3.33,3.0,Fall,29,3.22,3.0,2.89,2016,10,4.2,STAGECRAFT,3.8,4.2,DRA,3.6,12.6,Undergraduate,54249,"HINES, KEVIN",3.8,4.0,Fall,19,4.0,4.0,3.7,2015
2,3.0,INTRO SCENIC DESIGN,4.0,3.5,DRA,3.0,11.0,Undergraduate,54250,"BLOCK, RICHARD",4.0,4.0,Spring,10,4.5,3.5,3.5,2017,2,4.5,INTRO SCENIC DESIGN,3.0,2.5,DRA,2.0,8.0,Undergraduate,54250,"BLOCK, RICHARD",3.0,1.5,Spring,6,4.5,3.5,3.0,2016,3,4.33,INTRO SCENIC DESIGN,4.33,4.33,DRA,4.33,15.0,Undergraduate,54250,"BLOCK, RICHARD",4.67,4.67,Spring,7,4.33,4.33,4.33,2015
4,2.75,INTRO LIGHTING DESGN,3.0,2.75,DRA,3.0,6.0,Undergraduate,54252,"THOMSON, ROBERT",4.75,4.75,Spring,8,4.0,2.25,3.5,2017,2,5.0,INTRO LIGHTING DESGN,5.0,5.0,DRA,5.0,6.5,Undergraduate,54252,"THOMSON, ROBERT",5.0,5.0,Spring,4,5.0,5.0,5.0,2016,2,2.5,INTRO LIGHTING DESGN,2.5,3.0,DRA,3.0,6.5,Undergraduate,54252,"THOMSON, ROBERT",5.0,5.0,Spring,6,5.0,4.0,3.5,2015
2,5.0,NEW PLAY COLLABORTN,5.0,4.5,DRA,5.0,6.5,Undergraduate,54254,"AQUILINE, CARLYN",5.0,5.0,Spring,3,5.0,5.0,5.0,2017,4,4.0,NEW PLAY COLLABORTN,3.5,3.25,DRA,3.25,5.0,Undergraduate,54254,"AQUILINE, CARLYN",4.0,4.25,Spring,5,4.0,4.0,3.75,2016,1,5.0,NEW PLAY COLLABORTN,4.0,5.0,DRA,5.0,5.0,Undergraduate,54254,"AQUILINE, CARLYN",4.0,5.0,Spring,3,5.0,5.0,4.0,2015
4,5.0,DRAMTRGY 3: NEW PLAY,4.5,5.0,DRA,4.75,7.25,Undergraduate,54256,"RIVAS, MEGAN",4.75,5.0,Fall,8,4.75,5.0,5.0,2017,4,5.0,DRAMTRGY 3: NEW PLAY,5.0,5.0,DRA,5.0,5.75,Undergraduate,54256,"RIVAS, MEGAN",5.0,5.0,Fall,6,4.75,5.0,5.0,2016,5,5.0,DRAMATURGY 4: NEW PL,4.8,4.8,DRA,4.6,6.8,Undergraduate,54256,"RIVAS, MEGAN",5.0,5.0,Fall,9,4.6,5.0,4.8,2015
3,4.666666666666667,WELDING,4.666666666666667,4.666666666666667,DRA,4.666666666666667,3.0,Undergraduate,54264,"CARTER, BERNARD",5.0,4.666666666666667,Fall,5,4.666666666666667,4.666666666666667,4.666666666666667,2016,4,5.0,WELDING,5.0,5.0,DRA,4.75,3.5,Undergraduate,54264,"CARTER, BERNARD",5.0,4.75,Spring,7,5.0,4.75,5.0,2015,1,5.0,WELDING,4.0,4.0,DRA,5.0,2.0,Undergraduate,54264,"CARTER, BERNARD",5.0,5.0,Fall,2,4.0,5.0,5.0,2015
4,4.75,WELDING,4.75,4.25,DRA,5.0,2.75,Undergraduate,54264,"CARTER, BERNARD",5.0,4.75,Spring,7,4.75,4.75,4.5,2016,3,4.666666666666667,WELDING,4.666666666666667,4.666666666666667,DRA,4.666666666666667,3.0,Undergraduate,54264,"CARTER, BERNARD",5.0,4.666666666666667,Fall,5,4.666666666666667,4.666666666666667,4.666666666666667,2016,4,5.0,WELDING,5.0,5.0,DRA,4.75,3.5,Undergraduate,54264,"CARTER, BERNARD",5.0,4.75,Spring,7,5.0,4.75,5.0,2015
1,5.0,WELDING,5.0,5.0,DRA,5.0,2.0,Undergraduate,54264,"CARTER, BERNARD",5.0,5.0,Fall,3,5.0,5.0,5.0,2017,4,4.75,WELDING,4.75,4.25,DRA,5.0,2.75,Undergraduate,54264,"CARTER, BERNARD",5.0,4.75,Spring,7,4.75,4.75,4.5,2016,3,4.666666666666667,WELDING,4.666666666666667,4.666666666666667,DRA,4.666666666666667,3.0,Undergraduate,54264,"CARTER, BERNARD",5.0,4.666666666666667,Fall,5,4.666666666666667,4.666666666666667,4.666666666666667,2016
6,4.5,WELDING,4.833333333333333,4.5,DRA,4.833333333333333,3.5,Undergraduate,54264,"CARTER, BERNARD",5.0,4.833333333333333,Spring,6,4.833333333333333,4.833333333333333,4.833333333333333,2017,1,5.0,WELDING,5.0,5.0,DRA,5.0,2.0,Undergraduate,54264,"CARTER, BERNARD",5.0,5.0,Fall,3,5.0,5.0,5.0,2017,4,4.75,WELDING,4.75,4.25,DRA,5.0,2.75,Undergraduate,54264,"CARTER, BERNARD",5.0,4.75,Spring,7,4.75,4.75,4.5,2016
3,4.67,ADV FABRICATION 1,4.0,4.33,DRA,4.67,6.0,Undergraduate,54265,"CARTER, BERNARD",4.67,4.67,Spring,3,4.67,4.67,4.67,2016,1,5.0,ADVANCED FABRICATION,5.0,5.0,DRA,5.0,5.0,Undergraduate,54265,"CARTER, BERNARD",5.0,5.0,Spring,2,5.0,5.0,5.0,2015,2,5.0,ADV FABRICATION 1,5.0,5.0,DRA,5.0,5.0,Undergraduate,54265,"CARTER, BERNARD",4.5,5.0,Fall,3,5.0,5.0,5.0,2015
4,3.75,ADV FABRICATION 1,4.75,3.5,DRA,4.75,5.0,Undergraduate,54265,"CARTER, BERNARD",5.0,4.75,Spring,4,4.5,4.5,4.75,2017,3,4.67,ADV FABRICATION 1,4.0,4.33,DRA,4.67,6.0,Undergraduate,54265,"CARTER, BERNARD",4.67,4.67,Spring,3,4.67,4.67,4.67,2016,1,5.0,ADVANCED FABRICATION,5.0,5.0,DRA,5.0,5.0,Undergraduate,54265,"CARTER, BERNARD",5.0,5.0,Spring,2,5.0,5.0,5.0,2015
4,3.75,STAGE MANGMNT:CUE LB,4.25,3.25,DRA,3.0,5.75,Undergraduate,54266,"SHACKLEFORD, TINA",3.75,4.0,Fall,7,4.75,2.75,3.25,2017,3,4.67,STAGE MANGMNT:CUE LB,4.67,4.67,DRA,4.33,6.0,Undergraduate,54266,"SHACKLEFORD, TINA",4.67,4.67,Fall,5,4.67,4.67,4.33,2016,2,5.0,STAGE MANGMNT:CUE LB,5.0,5.0,DRA,4.0,5.0,Undergraduate,54266,"SHACKLEFORD, TINA",4.5,4.5,Fall,2,4.5,4.0,4.5,2015
3,4.67,CONCEPTL SND DESGN,4.0,4.67,DRA,3.67,8.0,Undergraduate,54267,"PINO, JOSEPH",4.0,4.0,Fall,7,4.33,4.0,4.33,2017,2,4.5,CONCEPTL SND DESGN 1,4.0,5.0,DRA,3.5,8.0,Undergraduate,54267,"PINO, JOSEPH",4.0,3.5,Fall,4,4.5,4.5,4.0,2016,3,3.67,CONCEPTL SND DESGN 1,3.33,3.67,DRA,3.33,9.0,Undergraduate,54267,"PINO, JOSEPH",3.33,3.0,Fall,5,3.67,4.0,3.67,2015
12,4.5,TECHNICAL MANAGEMENT,3.83,4.17,DRA,3.58,7.5,Undergraduate,54271,"MCCARTER, MOLLY",4.42,4.17,Fall,16,4.42,4.17,4.42,2017,12,4.75,TECHNICAL MANAGEMENT,4.5,4.67,DRA,3.25,9.83,Undergraduate,54271,"MCCARTER, MOLLY",4.67,4.67,Fall,29,4.67,4.67,4.58,2016,12,4.92,TECHNICAL MANAGEMENT,4.75,4.92,DRA,4.5,7.25,Undergraduate,54271,"MCCARTER, MOLLY",4.75,4.75,Fall,21,4.92,4.83,4.83,2015
11,3.0,SCENIC FABRCT INSTAL,2.0,2.9100000000000006,DRA,1.36,4.73,Undergraduate,54272,"BOEVERS, DAVID",2.82,2.18,Spring,12,2.45,2.64,2.45,2017,7,3.57,SCENIC FABRCT INSTAL,2.71,3.43,DRA,2.86,5.86,Undergraduate,54272,"BOEVERS, DAVID",3.29,3.29,Spring,10,3.57,3.43,3.29,2016,5,4.4,SCENIC FABRCT INSTAL,3.8,4.2,DRA,4.2,6.8,Undergraduate,54272,"BOEVERS, DAVID",4.2,4.4,Spring,6,4.4,4.4,4.4,2015
5,4.0,TCHNL DIRECTION I,3.6,3.8,DRA,3.2,6.8,Undergraduate,54273,"BOEVERS, DAVID",3.2,2.8,Fall,9,3.8,3.4,3.2,2017,6,4.0,TCHNL DIRECTION I,4.0,4.0,DRA,2.5,8.5,Undergraduate,54273,"BOEVERS, DAVID",3.67,4.0,Fall,10,4.33,4.33,3.67,2016,4,4.25,TCHNL DIRECTION I,4.25,4.25,DRA,3.75,5.75,Undergraduate,54273,"BOEVERS, DAVID",4.25,4.0,Fall,4,4.25,4.25,4.25,2015
4,4.0,COSTUME MGMT SEM,3.75,4.25,DRA,5.0,6.5,Undergraduate,54274,"RUSSMAN, BRIAN",3.75,4.25,Fall,7,4.5,4.25,4.5,2017,3,3.33,COSTUME MGMT SEM,4.33,4.33,DRA,5.0,7.0,Undergraduate,54274,"RUSSMAN, BRIAN",4.67,4.67,Fall,5,4.33,3.33,4.0,2016,2,3.0,COSTUME MGMT SEM,2.5,3.0,DRA,3.5,5.0,Undergraduate,54274,"RUSSMAN, BRIAN",3.5,3.5,Fall,2,3.5,3.5,3.0,2015
2,5.0,HISTORY SOUND DESIGN,5.0,5.0,DRA,5.0,2.0,Undergraduate,54275,"PICKETT, SARAH",4.0,5.0,Fall,3,5.0,5.0,5.0,2017,3,3.33,HISTORY SOUND DESIGN,2.67,2.67,DRA,1.67,6.0,Undergraduate,54275,"PINO, JOSEPH",3.33,2.67,Fall,3,3.33,3.0,3.33,2016,3,3.33,HISTORY SOUND DESIGN,2.67,2.33,DRA,2.0,6.0,Undergraduate,54275,"PICKETT, SARAH",3.33,3.33,Fall,3,3.33,3.33,3.0,2016
2,4.0,HISTORY SOUND DESIGN,4.5,3.0,DRA,4.5,2.0,Undergraduate,54275,"PINO, JOSEPH",4.5,4.5,Fall,3,4.5,4.5,4.5,2017,2,5.0,HISTORY SOUND DESIGN,5.0,5.0,DRA,5.0,2.0,Undergraduate,54275,"PICKETT, SARAH",4.0,5.0,Fall,3,5.0,5.0,5.0,2017,3,3.33,HISTORY SOUND DESIGN,2.67,2.67,DRA,1.67,6.0,Undergraduate,54275,"PINO, JOSEPH",3.33,2.67,Fall,3,3.33,3.0,3.33,2016
2,2.5,NEG CON MNGT,2.5,2.5,DRA,2.5,5.0,Undergraduate,54277,"SHACKLEFORD, TINA",3.5,2.5,Fall,5,3.5,2.5,2.5,2017,2,3.5,NEG CON MNGT,3.0,3.5,DRA,3.5,2.0,Undergraduate,54277,"SHACKLEFORD, TINA",3.5,3.5,Fall,4,3.5,3.5,3.5,2016,2,4.0,NEG CON MNGT,4.0,3.5,DRA,3.5,6.5,Undergraduate,54277,"SHACKLEFORD, TINA",4.5,4.5,Fall,3,4.5,4.0,3.5,2015
