course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
jcfi9skhjoc6v1,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcfjb13in9h3ml,553.0,0,1609,495,967.0,52,9.0,38.0,71.0,60.0,j4kh1lc45jx6fx,351.0,0.0,16.0,41.0,33.0,j53ddtporu6,147.0,5.0,12.0,83.0,29.0,j4kh29yk8x96v5,292.0
jcfjfjrhj4x4wn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcfk77wrvfo34p,105.0,0,291,124,8487.0,13,0.0,18.0,27.0,20.0,iprn5dd6cng15k,56.0,0.0,10.0,35.0,15.0,iodbvmlepgd43n,88.0,1.0,9.0,17.0,12.0,iprn59vvxet11w,51.0
jcfqe9hu6nj2wh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcft9mze5n11fd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcg8poc3wsq2ak,93.0,0,492,114,3329.0,29,1.0,8.0,96.0,36.0,j6p5dzg64qi4qa,73.0,0.0,8.0,47.0,26.0,isg1ukb2661gq,94.0,3.0,13.0,54.0,25.0,j6x03d4415oso,78.0
jcga8tyruwe2j0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgae6hxmr0602,560.0,0,1726,480,1400.0,140,10.0,60.0,98.0,97.0,iri1bkwcboc70r,325.0,46.0,10.0,110.0,93.0,iqb4haivpfy58l,350.0,1.0,34.0,109.0,41.0,j31383jk2G3,335.0
jcgav2lpsjf4ko,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgb05qi47d6c6,,0,10,10,,0,,,,,,,,,,,,,,,,,,
jcgc6adgvcpu9,59.0,0,293,132,1117.0,49,10.0,5.0,76.0,17.0,j3v1r37gatG,103.0,8.0,4.0,98.0,17.0,j70jfk9wqaI,108.0,3.0,8.0,100.0,15.0,j4kh26elzvm6tr,107.0
jcgc73kudho19o,56.0,0,286,126,4084.0,12,0.0,14.0,98.0,25.0,icc1zamxrc839f,97.0,2.0,8.0,102.0,21.0,hzbe0lgzgw772g,93.0,2.0,10.0,73.0,19.0,jcm7ih44Q6Tp,91.0
jcgcvsixltf2h2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgddv2feho2b,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgdl9kdcr574g,49.0,0,131,42,1627.0,7,5.0,6.0,43.0,12.0,jcil2mbnadh5ps,30.0,0.0,3.0,42.0,8.0,j6v3ly7x4x4,28.0,0.0,3.0,21.0,6.0,j8g9banbssdcj,12.0
jcge2bcvyrq5ww,139.0,0,376,151,7123.0,46,8.0,17.0,105.0,25.0,j3du4sxz5tl3b3,146.0,7.0,4.0,89.0,15.0,iprn430vp3h7l5,142.0,1.0,10.0,88.0,14.0,isg3kkut8pe1n3,138.0
jcge97s7s6014h,21.0,0,75,33,17514.0,0,,,,,,,,,,,,,,,,,,
jcge9fq565y19s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgeywt570j58d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgf2rs38cx7ih,846.0,0,2986,830,3279.0,158,0.0,90.0,77.0,142.0,ivm4o5k6wltcz,584.0,11.0,31.0,74.0,87.0,j6p5pnjj2z6e9,457.0,2.0,59.0,62.0,67.0,ivixielj3ka4ag,356.0
jcgfplkqv3a3py,18.0,0,85,47,10622.0,4,1.0,5.0,83.0,10.0,j7nvw9qggj85nx,35.0,0.0,4.0,20.0,5.0,idzydcpqr11386,23.0,1.0,3.0,21.0,5.0,isf1pceoomm18w,32.0
jcgfxddi5i25ry,41.0,0,114,52,4514.0,4,0.0,5.0,91.0,7.0,ipbrvmqlj924c8,25.0,0.0,5.0,19.0,5.0,iprn4y4751aqw,47.0,0.0,2.0,25.0,5.0,ijaqw7fms9i13r,47.0
jcgg0qmthg654u,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcghtmpd4236zq,118.0,0,421,167,3379.0,32,3.0,15.0,76.0,31.0,j3du4paa3ss37j,122.0,7.0,6.0,98.0,22.0,j3du4zlxcsz3gn,132.0,2.0,12.0,105.0,17.0,j3du4sxz5tl3b3,133.0
jcgigdclyx47jx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgk5v229bu7j,35.0,0,190,99,421.0,6,0.0,10.0,40.0,13.0,jcgov8p3bhrin,81.0,1.0,4.0,34.0,12.0,iy3dxxjyknv345,82.0,0.0,4.0,27.0,9.0,jcgovapbxfvpo,67.0
jcgkste2k725z5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgoejprp6m6wo,112.0,0,396,154,7101.0,25,8.0,5.0,45.0,21.0,isfjmvbeype44y,119.0,0.0,11.0,88.0,16.0,j7hqms4az4q5lo,66.0,2.0,7.0,53.0,14.0,isl09qrqsv67ox,103.0
jcgp5uqmriq8b,249.0,0,1272,417,2603.0,183,5.0,36.0,83.0,67.0,iprn5dj9hkb15r,329.0,17.0,14.0,79.0,62.0,hy5yqb88hsw11p,310.0,13.0,19.0,45.0,56.0,ixxobezzm4qze,191.0
jcgpujlwjk46p5,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcgr3i54nem2xx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgrhrvh9ut3ty,1.0,0,27,23,,0,,,,,,,,,,,,,,,,,,
jcgrms4el5g6w,108.0,0,500,168,1387.0,14,0.0,15.0,60.0,40.0,j6whn0qz9dj7p0,93.0,6.0,6.0,37.0,19.0,gsfh4j2vnd3,55.0,0.0,9.0,94.0,16.0,iprn58cv6q210j,94.0
jcgt2qwwnzz6rh,82.0,0,267,93,1055.0,8,1.0,21.0,109.0,42.0,iprn5upm5wz1mu,64.0,0.0,7.0,39.0,14.0,iyaiof3ky6gss,49.0,1.0,7.0,63.0,13.0,iprn5joc7bz1br,46.0
jcgtvlmt7st7cw,15.0,0,52,25,3577.0,6,,,,,,,,,,,,,,,,,,
jcgu8b9gmvv3t9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgumrgrjjh6xj,107.0,0,518,136,5904.0,9,0.0,5.0,82.0,17.0,iwm9vgz9at82up,82.0,0.0,4.0,108.0,16.0,j6h0ashf7og46w,61.0,0.0,5.0,77.0,14.0,ivm4o5k6wltcz,80.0
jcguqn818hj32t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcguurv3sde6xk,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcgvgfksocy552,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcgw7d5fcsv7cm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgwdso8c6h5ld,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgwtvwniqm3gy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgxycdub351e8,22.0,0,493,75,1075.0,3,1.0,4.0,101.0,38.0,ioa6unmaayx15i,69.0,2.0,2.0,76.0,34.0,jcjgi840x54o5,68.0,0.0,3.0,76.0,32.0,hktt756v7lz7jr,68.0
jcgz234gze1637,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcgzf59gj0d6l4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch0uog1wdu3e2,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jch12szv9xl4eh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch1bqcigre3gc,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jch22e525sn1q0,,0,7,6,,1,,,,,,,,,,,,,,,,,,
jch2dtesfv82fq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch2fkwp1js2ot,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch2x2zczfk3kk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch3hfewp1sek,,0,14,11,,2,,,,,,,,,,,,,,,,,,
jch3pt2nwg7bg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch3ri4qlnn2n,370.0,0,1364,383,1346.0,50,2.0,19.0,100.0,46.0,j6w7v8jnbPA,288.0,2.0,14.0,96.0,42.0,j6p5dzg64qi4qa,165.0,9.0,6.0,96.0,30.0,hy5yqdxnzyh187,188.0
jfibyj9krwm6th,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch3xrfhuoq63a,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch4j9hbevi17j,13.0,0,502,46,582.0,2,0.0,3.0,80.0,31.0,hktxrd7n8mt31r,39.0,0.0,1.0,99.0,26.0,jbsaeyq3nfd18s,35.0,0.0,1.0,89.0,25.0,j6tlja1ukhr6l,38.0
jch4np36g9k6af,33.0,0,118,50,3546.0,7,0.0,5.0,73.0,13.0,irfcc1ripb05wk,40.0,0.0,8.0,33.0,10.0,j6xqu55w41n71h,33.0,3.0,2.0,10.0,5.0,j6zj4mevHvO,17.0
jch5gdrsbjr135,7.0,0,96,38,3625.0,1,0.0,2.0,75.0,6.0,j6h0arzbdw246i,33.0,0.0,3.0,79.0,5.0,j65b5kjy7CR,32.0,0.0,0.0,30.0,4.0,j6h0aus09x748t,24.0
jch5whx7ktt2bv,6.0,0,22,14,1007.0,1,,,,,,,,,,,,,,,,,,
jch6ij54fas61q,1.0,0,45,22,,2,,,,,,,,,,,,,,,,,,
jch6pt1hnk628m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jch6ui6eij13pk,36.0,0,190,73,5973.0,15,1.0,5.0,25.0,14.0,hzb1tequcgi1nv,58.0,5.0,3.0,38.0,13.0,isahnox2ago41s,58.0,1.0,3.0,109.0,9.0,j6u9y90m3jR,55.0
jch84fv9a7v531,61.0,0,359,148,4483.0,30,1.0,8.0,109.0,16.0,j6wqsda7i5e2uw,113.0,3.0,9.0,79.0,16.0,j72gtjsbPk8,96.0,3.0,5.0,85.0,13.0,j6p5pmafzeq6dn,98.0
jchbmh6a3d04sa,58.0,0,254,98,871.0,14,0.0,8.0,35.0,17.0,iprn4vntp4o7,54.0,4.0,5.0,51.0,13.0,hy5yqaokqgx106,64.0,0.0,3.0,59.0,10.0,ie1u3gl491v24s,17.0
jchbnluahv9jy,342.0,0,1310,476,3645.0,92,2.0,43.0,38.0,66.0,ioa6ux3sh0k1ei,57.0,0.0,41.0,108.0,53.0,j6p5e7l4ipp4v4,178.0,20.0,7.0,110.0,42.0,iqb4hbewkx459c,363.0
jchepon5xef34s,9.0,0,98,43,2003.0,1,1.0,4.0,59.0,18.0,j6xahpinh1h46p,34.0,0.0,5.0,47.0,15.0,isfrs9b0l9z1v0,38.0,0.0,2.0,87.0,10.0,j6ukz17rhqb17,40.0
jchfv90vaie79p,51.0,0,405,124,1192.0,49,21.0,12.0,82.0,47.0,j5s4qqp1cmr3n,117.0,3.0,12.0,90.0,42.0,j5s4st1s7ixe,114.0,5.0,12.0,74.0,34.0,j5s4rsnb59lb4,117.0
jchli2gef6a32l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchlif6uoeapb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchnjh4h6yd3q2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcho58lwp583ez,66.0,0,191,74,1557.0,5,1.0,13.0,91.0,26.0,ie1u3f3cbrk23q,52.0,2.0,12.0,61.0,17.0,ipbrvktjvzh4a7,48.0,0.0,6.0,56.0,10.0,j7gck3wg82kyc,37.0
jchod3vunoj7kd,,0,14,14,,0,,,,,,,,,,,,,,,,,,
jchqqjomulr7er,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchrhy5x9r03cn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchrlny42ye3nd,188.0,0,846,255,3799.0,23,4.0,36.0,97.0,71.0,idgkkdcadib3p3,145.0,1.0,13.0,98.0,63.0,idgkk8pxh3v3io,140.0,7.0,20.0,101.0,63.0,idgkka642yc3jz,152.0
jchrrm6d54a2fp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcht8o7afbm5z9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchta6b63cc6xh,144.0,0,489,162,4791.0,18,4.0,20.0,83.0,28.0,j8xczyzjv2w3xj,107.0,0.0,7.0,48.0,15.0,j8xczvts4rs3tt,87.0,0.0,5.0,33.0,15.0,j7gknt0h9z42mw,108.0
jchtl1e9b9b6vc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchtm694gnzg9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchttestgoj39b,17.0,0,84,42,1339.0,2,0.0,8.0,17.0,8.0,j3du47mag8h2lh,23.0,0.0,5.0,27.0,7.0,jca1jqrwsbe53p,18.0,0.0,5.0,43.0,6.0,j3du4zfxofz3gi,19.0
jchuj0wpf0z689,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchunz9l9gs2zw,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jchutna2owb68f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchvacvhhg03ny,760.0,0,2335,839,3254.0,71,4.0,58.0,78.0,106.0,j6s5ygsmm7y3o9,304.0,1.0,22.0,105.0,50.0,j6s5yh3eogh3oj,243.0,0.0,26.0,50.0,36.0,iayoslztg3gbk,100.0
jchvaoms5cd1nq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchvave1pye1t1,81.0,0,254,85,1526.0,8,0.0,11.0,41.0,15.0,jcil2llwzzg5p9,71.0,0.0,8.0,33.0,12.0,j9huz4ym2NK,36.0,1.0,3.0,42.0,9.0,j6wen5bwdph4uw,63.0
jchvhubbv0h3zy,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jchvkgm3407u6,19.0,0,114,46,37740.0,0,0.0,8.0,105.0,16.0,h66hq0e85qg1xz,32.0,0.0,8.0,60.0,14.0,ioa6uur0mzu1c3,30.0,0.0,5.0,62.0,11.0,ioa6uv51c5f1ch,28.0
jchvn4ipi2c54i,152.0,0,290,67,775.0,7,2.0,12.0,85.0,21.0,j6p5ec9y6cq4xq,48.0,0.0,11.0,95.0,14.0,jbsaeykljoj18o,46.0,0.0,8.0,90.0,11.0,iy0lrohcnwe7fu,39.0
jchw03d4mnf712,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchw4jxtg3k31y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchw9vzqy9i2ml,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchwpt7doir6nm,8.0,0,29,12,,2,,,,,,,,,,,,,,,,,,
jchwqnfqzlf3yz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchy0nmai4z6w3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchy38k3sji6ng,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchy6lmz89ugb,52.0,0,266,144,5172.0,12,3.0,18.0,64.0,30.0,j6zvx5hd9gri5,121.0,1.0,2.0,20.0,9.0,ishs99k5uf63mm,70.0,0.0,5.0,76.0,8.0,i5yg2zd9w756ai,118.0
jchylvufchs7ge,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jchyxjzwmbi58f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jchyzdyc5megv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci004sx33j4f5,,0,11,10,,0,,,,,,,,,,,,,,,,,,
jci00fo6whi499,1.0,0,35,20,,0,,,,,,,,,,,,,,,,,,
jci04ak9goyip,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci0e04w2ha78d,5.0,0,28,17,595.0,4,,,,,,,,,,,,,,,,,,
jci0f7b4lajr4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci0jzqtvz3yr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci0mifjkgo6h5,551.0,0,1903,576,1999.0,40,0.0,13.0,104.0,49.0,j1dqhwnvjda3bg,374.0,1.0,30.0,103.0,43.0,j3b4eb87Sat,338.0,0.0,19.0,84.0,42.0,ij8z2pyl2zn4yk,222.0
jci0olwuu0p17w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci0uezi7cf4oc,150.0,0,340,136,9518.0,8,2.0,16.0,74.0,18.0,j6sb0d8afznxg,105.0,1.0,13.0,42.0,14.0,ipbrvcatawl3zy,125.0,0.0,11.0,33.0,11.0,j6sb0i47jdq10j,95.0
jci0vtu7rbzxf,510.0,0,4669,353,1209.0,34,4.0,32.0,105.0,124.0,j6p5nx946mf5l9,247.0,1.0,42.0,109.0,121.0,j31383jk2G3,245.0,0.0,16.0,90.0,104.0,ixxobgnhtas10a,232.0
jci16q8822o7jk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci16wf17lx23l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci1hvpnl927q,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jci2fzlmdss1gj,14.0,0,61,29,2176.0,5,,,,,,,,,,,,,,,,,,
jci2lhj4g7o1mi,9.0,0,33,16,2881.0,0,,,,,,,,,,,,,,,,,,
jci2phskux7sc,,0,13,11,,1,,,,,,,,,,,,,,,,,,
jci2q0drw9u4xn,7.0,0,52,39,,1,0.0,4.0,84.0,5.0,iayotb50j3dz1,28.0,1.0,0.0,20.0,3.0,hza0x6p4kfi43p,26.0,0.0,3.0,87.0,3.0,idgkk6nbusw3h0,30.0
jci2t4u3m3t67w,1.0,0,9,6,,0,,,,,,,,,,,,,,,,,,
jci30dt08iv1tk,100.0,0,618,200,4345.0,76,11.0,6.0,98.0,47.0,j5s5txtfpfb16f,195.0,3.0,15.0,110.0,37.0,j5s5e5t0sz94ga,195.0,13.0,7.0,82.0,30.0,j5s4qqp1cmr3n,191.0
jci30jvv7454gn,38.0,0,128,47,10018.0,6,5.0,14.0,42.0,32.0,jcjbupor4ir1cc,30.0,0.0,8.0,24.0,9.0,j6wp9ec5aar1e5,26.0,0.0,5.0,49.0,8.0,hw8wu1jwhg958v,26.0
jci3igkwyxf7bv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci3or22szqfe,63.0,0,188,66,9901.0,6,4.0,12.0,59.0,28.0,j7sdlkzex7e,61.0,0.0,16.0,91.0,21.0,j8xd9pw8nia32s,61.0,0.0,4.0,84.0,11.0,iy1pvyai26c2e9,54.0
jci3orzvvzt5wl,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jci3sm0rz45367,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci42cjxiuo1fr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci4424ev5o4cj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci48uc3lb56q4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci4q0v9x5u7gf,50.0,0,311,86,5148.0,17,4.0,16.0,31.0,41.0,jcaoa9k0qe07c4,75.0,6.0,4.0,22.0,24.0,hzd45wnjdhv3h,58.0,5.0,5.0,31.0,19.0,j6wegi7fo242a0,70.0
jci58bjpcs2ff,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jci58qjo8mpvq,3.0,0,94,54,46779.0,3,0.0,5.0,87.0,10.0,ie01gbonsdm1d1,49.0,1.0,1.0,31.0,9.0,isvusor7su5159,45.0,0.0,2.0,73.0,5.0,hy5yq9ms9swxj,37.0
jci5kzqsw3w4or,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci64e0gy8949o,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jci78ga7r8w78x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci7jie4ree3v6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci7m6s2rbg7e2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci7zaxka7u25z,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci8meunobq2tg,110.0,0,664,226,2153.0,85,47.0,1.0,89.0,104.0,i4vhla8umekaq,165.0,3.0,11.0,101.0,46.0,hzu6rxh6pci7g9,126.0,14.0,4.0,106.0,28.0,icsj0zy84f3r8,151.0
jci8n8is3qk3a0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci8qzn4io85ey,15.0,0,73,35,2708.0,0,0.0,6.0,60.0,13.0,ijaqwqf1yh11cg,30.0,0.0,5.0,28.0,6.0,ispc6j08pxb1vd,26.0,0.0,2.0,16.0,3.0,ij0kkc5ju3c6s0,25.0
jci8uky7qxu7j,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jci97sl5v86gf,1.0,0,7,6,,0,,,,,,,,,,,,,,,,,,
jci9f0sceps638,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jci9fv0hrpf58n,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jciayn1omh13x5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcib2fsbrw34sv,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcic0ph0f721el,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcic91wnypa273,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcicni7k1jb38n,12.0,0,52,30,64747.0,0,0.0,5.0,72.0,6.0,j30g91eyxpr4eg,24.0,0.0,3.0,35.0,4.0,iskuj0ii8mz1uo,23.0,0.0,2.0,74.0,3.0,j7gtb6ifsnf4gz,24.0
jcicruw54jg35p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcidhmqkeqq3v3,16.0,0,51,24,232460.0,1,,,,,,,,,,,,,,,,,,
jcie1ah5uoy61m,13.0,0,43,24,5257.0,0,,,,,,,,,,,,,,,,,,
jciekeagh7y5yl,15.0,0,80,33,1292.0,1,1.0,6.0,87.0,8.0,isdmbfdqxqkvg,28.0,0.0,3.0,31.0,7.0,isfduu446xy5dv,25.0,0.0,3.0,45.0,4.0,isfcpytybbr46s,25.0
jciektklflr8f,241.0,0,912,284,1919.0,49,0.0,17.0,63.0,49.0,iayosvtnwdkv,133.0,2.0,23.0,75.0,36.0,i90kybwvt7m55d,138.0,7.0,16.0,83.0,35.0,iayosu4caz3jj,184.0
jcielsjcedu6r9,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcif731l3ss156,45.0,0,220,92,6795.0,11,2.0,21.0,108.0,49.0,isdd46x428z6wo,74.0,7.0,4.0,104.0,15.0,ioa6uo3muvi163,69.0,0.0,9.0,107.0,12.0,ioa6uvwxor61d8,72.0
jcifgom22ho1bl,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcifmn51mc0vc,2.0,0,16,11,,1,,,,,,,,,,,,,,,,,,
jcifn08kszl732,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcig3cxtvv830r,196.0,0,620,258,1045.0,42,0.0,24.0,90.0,31.0,ipbrvkdh5rg49p,211.0,2.0,16.0,82.0,27.0,ipbrvl1mkre4ah,94.0,14.0,6.0,105.0,26.0,ipbrvpzjwyi4fq,146.0
jcighcati1r2l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcih2ppigdx1ar,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcih4w91nic7gs,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcih51vmqt5x4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcihv702g3fit,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jciiay8aqfz3xc,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jciiknef6w13ca,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jciiwan7x6826p,150.0,0,410,115,7931.0,27,1.0,13.0,57.0,27.0,j7kphic03t03im,95.0,3.0,12.0,100.0,27.0,j6w7v8jnbPA,89.0,8.0,9.0,96.0,23.0,ixxobo4tc9146,105.0
jcijf8jmnwwt1,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jcijqq1ssf26c5,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcik55et6o42t0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcikz9b43kv16o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcim8vdvaz810m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jciqi0w4bef5k3,21.0,0,72,30,2804.0,1,,,,,,,,,,,,,,,,,,
jcixv9xtzkj38d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcizpany5u6522,1667.0,0,15143,2284,4019.0,1158,43.0,2.0,96.0,145.0,hw8wu11n862574,925.0,13.0,14.0,95.0,134.0,j7gi6cv5h1x3xi,576.0,52.0,5.0,106.0,133.0,in1zcz5ze3g4x,732.0
jcj1uv8xrfb2yh,31.0,0,145,50,2211.0,12,3.0,8.0,90.0,19.0,hkxe0shw5o93c6,43.0,0.0,5.0,92.0,8.0,j1dqhsu7gkv37c,40.0,0.0,2.0,7.0,8.0,j6z2p7tuToW,22.0
jcj29l4kqdk21g,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcj30mxffv1jd,3.0,0,14,9,,1,,,,,,,,,,,,,,,,,,
jcj3tcfhdly7j4,40.0,0,118,60,754.0,3,2.0,7.0,73.0,9.0,ipbrvuate5l4kq,41.0,0.0,5.0,43.0,8.0,ipbrvccbkeh400,39.0,1.0,5.0,9.0,6.0,ipbrvqva7ta4gw,26.0
jcj4hwajv4y5sb,2.0,0,11,8,,0,,,,,,,,,,,,,,,,,,
jcj4l4ycnvb74i,10.0,0,102,59,18755.0,2,0.0,4.0,109.0,16.0,j5s5e5t0sz94ga,55.0,1.0,1.0,54.0,7.0,j6xagpfw7fs3yb,44.0,0.0,3.0,58.0,6.0,j6xahpinh1h46p,31.0
jcj4mlv139dyw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcj4pcgsr9a25o,7.0,0,37,22,15527.0,0,,,,,,,,,,,,,,,,,,
jcj7ckm8x966rb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcj7d0xkmbq4rd,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcj7r28849k5d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcj83jw8xp27hl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcj8m96ysk9cc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjaf2wpu6ij1,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjb3gjq8l96a4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjb61pcd2i6sc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjb803dnod30q,1.0,0,17,12,,0,,,,,,,,,,,,,,,,,,
jcjbeq1yqwt51k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjcrzu2u5y20e,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjcxh8hn7re7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjcy4mxtmbvp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcje0hp5uu56cr,1.0,0,13,9,,1,,,,,,,,,,,,,,,,,,
jcje0ovnfib6ij,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjef3sotrn580,4.0,0,41,13,,0,,,,,,,,,,,,,,,,,,
jcjef9kaa5m7jy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjejfr0twv2jr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjf15pw29k6q1,39.0,0,138,45,1115.0,13,0.0,18.0,19.0,25.0,j6wagrmi1v987,40.0,4.0,4.0,18.0,14.0,j6wagrtoala8f,31.0,4.0,2.0,25.0,10.0,j6wagqzsg497d,40.0
jcjf4cj8bco4n2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjf5gvdfj45fl,5.0,0,30,16,48341.0,6,,,,,,,,,,,,,,,,,,
jcjfazjw2ii224,,0,5,5,,0,,,,,,,,,,,,,,,,,,
